WKT,nama,deskripsi
"POLYGON ((106.7982582 -6.2146894, 106.7981616 -6.2151053, 106.7983226 -6.2159906, 106.7984298 -6.2172918, 106.7983762 -6.2206515, 106.7999104 -6.2213021, 106.8028179 -6.2224433, 106.8032256 -6.2227953, 106.8048135 -6.2247258, 106.8088046 -6.2220914, 106.8083111 -6.2211955, 106.8082575 -6.2190303, 106.8084828 -6.2172385, 106.8084398 -6.2157453, 106.8068091 -6.2156706, 106.8061331 -6.2155746, 106.8060795 -6.2145934, 106.8062512 -6.2145187, 106.8063155 -6.2139534, 106.8061653 -6.2133135, 106.8060902 -6.2128015, 106.8051676 -6.2129722, 106.8041161 -6.2132068, 106.8007258 -6.2140601, 106.7982582 -6.2146894))",Glora Bung Karno ,
