WKT,nama,deskripsi
"POLYGON ((106.8230299 -6.179702, 106.8233732 -6.1802567, 106.8244247 -6.180342, 106.8309693 -6.1801287, 106.8310551 -6.179574, 106.8303255 -6.17887, 106.8306259 -6.1785927, 106.8298749 -6.1779314, 106.8300037 -6.1739634, 106.8296389 -6.1734301, 106.8290166 -6.1730034, 106.8292097 -6.1720221, 106.829081 -6.1715741, 106.8236522 -6.1715314, 106.8233089 -6.1719581, 106.8230299 -6.179702))",Taman Monas,Monas Indonesia
