WKT,nama,deskripsi
"POLYGON ((106.881905 -6.2946458, 106.8829993 -6.2975038, 106.8838147 -6.3003404, 106.8843941 -6.3023026, 106.8851665 -6.3032197, 106.8874625 -6.3046913, 106.8916038 -6.305715, 106.8940071 -6.3064189, 106.8958525 -6.3068667, 106.8978051 -6.3078052, 106.8997148 -6.3089995, 106.9010023 -6.3097886, 106.9015817 -6.3094047, 106.9029764 -6.3065468, 106.904693 -6.3067388, 106.9064311 -6.3052885, 106.9057445 -6.3024519, 106.9060663 -6.2994446, 106.9043926 -6.2979943, 106.9021181 -6.2976104, 106.8992428 -6.2969492, 106.8972901 -6.296416, 106.8970112 -6.2949444, 106.8969039 -6.2930675, 106.8933634 -6.2939206, 106.8908743 -6.2952216, 106.8881277 -6.2942832, 106.881905 -6.2946458))",Taman Mini Indah Indonesia,
