WKT,nama,deskripsi
"POLYGON ((106.7244612 -6.0901583, 106.7069518 -6.0922066, 106.6952788 -6.095279, 106.687039 -6.0969859, 106.6884123 -6.1062031, 106.6973387 -6.110641, 106.6925322 -6.1140547, 106.687039 -6.1191752, 106.687039 -6.1294161, 106.6897856 -6.1423876, 106.688069 -6.1717431, 106.7158782 -6.1833483, 106.7169081 -6.1949532, 106.7241179 -6.1922227, 106.7244612 -6.20451, 106.7196547 -6.2137254, 106.7162215 -6.2277187, 106.7354475 -6.224647, 106.7464339 -6.2321556, 106.7464339 -6.2423943, 106.7474638 -6.2768631, 106.7563902 -6.2748155, 106.775273 -6.3034811, 106.7790495 -6.3161071, 106.8051421 -6.3150834, 106.8047987 -6.329074, 106.7951857 -6.3468177, 106.795529 -6.3635371, 106.8102919 -6.3594426, 106.8350111 -6.353642, 106.8394743 -6.3437467, 106.8504607 -6.3410169, 106.8566405 -6.3498886, 106.8762099 -6.3618311, 106.8920027 -6.3696788, 106.9153487 -6.3642195, 106.9204985 -6.329074, 106.9194685 -6.2980211, 106.9047057 -6.2707203, 106.914662 -6.2539979, 106.9383513 -6.2519502, 106.946591 -6.233862, 106.9623839 -6.2106536, 106.9716536 -6.1761804, 106.9730269 -6.1341951, 106.9695937 -6.095279, 106.9249617 -6.1010825, 106.894406 -6.1027894, 106.8652235 -6.1123478, 106.8322646 -6.1253198, 106.8068587 -6.1178098, 106.8023955 -6.1062031, 106.786946 -6.1085928, 106.7570769 -6.1072273, 106.7508971 -6.0884513, 106.7351042 -6.0898169, 106.7244612 -6.0901583))",Jakarta,
