WKT,nama,deskripsi
"POLYGON ((110.2740085 -7.6943073, 110.2630222 -7.6725319, 110.2561558 -7.64395, 110.2122104 -7.6480333, 110.1641453 -7.642589, 110.1119602 -7.6561997, 110.1339329 -7.6834198, 110.1339329 -7.7147207, 110.1174534 -7.7664303, 110.0886143 -7.7963645, 110.0625217 -7.8167729, 110.054282 -7.848064, 110.021323 -7.8902351, 110.1229465 -7.9378425, 110.2080906 -7.9868043, 110.3344333 -8.0262416, 110.3852451 -8.0724734, 110.4250706 -8.0928682, 110.4964817 -8.115981, 110.5761326 -8.1363735, 110.6942356 -8.1880299, 110.7326877 -8.1975449, 110.7752598 -8.1975449, 110.8343113 -8.2084188, 110.8343113 -8.1798741, 110.8205784 -8.1472491, 110.7986057 -8.1649213, 110.7862461 -8.1363735, 110.7793796 -8.0806315, 110.757407 -8.0303211, 110.7725132 -7.958244, 110.7793796 -7.8888748, 110.790366 -7.8344594, 110.7656467 -7.8113308, 110.7519138 -7.8113308, 110.7189548 -7.8004462, 110.681876 -7.8004462, 110.6722629 -7.7868402, 110.6447971 -7.8031674, 110.6090916 -7.7936433, 110.5761326 -7.8072491, 110.5857456 -7.7868402, 110.5541599 -7.7882008, 110.5266941 -7.7936433, 110.497855 -7.7609875, 110.4923618 -7.7147207, 110.4717624 -7.6575607, 110.4635227 -7.5990318, 110.4429233 -7.5445791, 110.3742588 -7.6071991, 110.323447 -7.6385057, 110.2740085 -7.6943073))",DI Yogyakarta,
